ELEVATION,LATITUDE,LONGITUDE,MONTH,TSNW_CLASS
823.9,41.9797,-122.3378,4,High
823.9,41.9797,-122.3378,5,Low
823.9,41.9797,-122.3378,6,Low
823.9,41.9797,-122.3378,7,Low
823.9,41.9797,-122.3378,8,Low
823.9,41.9797,-122.3378,9,Low
823.9,41.9797,-122.3378,10,Low
823.9,41.9797,-122.3378,11,Low
823.9,41.9797,-122.3378,12,High
823.9,41.9797,-122.3378,1,High
823.9,41.9797,-122.3378,2,High
823.9,41.9797,-122.3378,3,Low
823.9,41.9797,-122.3378,4,Low
823.9,41.9797,-122.3378,5,Low
823.9,41.9797,-122.3378,6,Low
823.9,41.9797,-122.3378,7,Low
823.9,41.9797,-122.3378,8,Low
823.9,41.9797,-122.3378,9,Low
823.9,41.9797,-122.3378,10,Low
823.9,41.9797,-122.3378,11,Low
823.9,41.9797,-122.3378,12,High
823.9,41.9797,-122.3378,1,Low
823.9,41.9797,-122.3378,2,Low
823.9,41.9797,-122.3378,3,Low
823.9,41.9797,-122.3378,4,Low
823.9,41.9797,-122.3378,5,Low
823.9,41.9797,-122.3378,6,Low
823.9,41.9797,-122.3378,7,Low
1828.8,34.3617,-117.6386,1,High
1828.8,34.3617,-117.6386,2,Low
1828.8,34.3617,-117.6386,3,High
1828.8,34.3617,-117.6386,4,Low
1828.8,34.3617,-117.6386,5,Low
1828.8,34.3617,-117.6386,6,Low
1828.8,34.3617,-117.6386,7,Low
1828.8,34.3617,-117.6386,8,Low
1828.8,34.3617,-117.6386,9,Low
1828.8,34.3617,-117.6386,10,Low
1828.8,34.3617,-117.6386,11,High
1828.8,34.3617,-117.6386,12,High
8.2,37.4725,-122.4433,1,Low
8.2,37.4725,-122.4433,2,Low
8.2,37.4725,-122.4433,3,Low
8.2,37.4725,-122.4433,4,Low
8.2,37.4725,-122.4433,5,Low
8.2,37.4725,-122.4433,6,Low
8.2,37.4725,-122.4433,7,Low
8.2,37.4725,-122.4433,8,Low
8.2,37.4725,-122.4433,9,Low
8.2,37.4725,-122.4433,10,Low
8.2,37.4725,-122.4433,11,Low
8.2,37.4725,-122.4433,12,Low
8.2,37.4725,-122.4433,1,Low
8.2,37.4725,-122.4433,2,Low
8.2,37.4725,-122.4433,3,Low
8.2,37.4725,-122.4433,4,Low
8.2,37.4725,-122.4433,5,Low
8.2,37.4725,-122.4433,6,Low
8.2,37.4725,-122.4433,7,Low
8.2,37.4725,-122.4433,8,Low
8.2,37.4725,-122.4433,9,Low
8.2,37.4725,-122.4433,10,Low
8.2,37.4725,-122.4433,11,Low
8.2,37.4725,-122.4433,12,Low
8.2,37.4725,-122.4433,1,Low
8.2,37.4725,-122.4433,2,Low
8.2,37.4725,-122.4433,3,Low
8.2,37.4725,-122.4433,4,Low
8.2,37.4725,-122.4433,5,Low
8.2,37.4725,-122.4433,6,Low
8.2,37.4725,-122.4433,7,Low
8.2,37.4725,-122.4433,8,Low
8.2,37.4725,-122.4433,9,Low
8.2,37.4725,-122.4433,10,Low
8.2,37.4725,-122.4433,11,Low
8.2,37.4725,-122.4433,12,Low
8.2,37.4725,-122.4433,1,Low
8.2,37.4725,-122.4433,2,Low
8.2,37.4725,-122.4433,3,Low
8.2,37.4725,-122.4433,4,Low
8.2,37.4725,-122.4433,5,Low
8.2,37.4725,-122.4433,6,Low
8.2,37.4725,-122.4433,7,Low
1165.9,36.1388,-117.9527,1,High
1165.9,36.1388,-117.9527,2,Low
1165.9,36.1388,-117.9527,3,Low
1165.9,36.1388,-117.9527,4,Low
1165.9,36.1388,-117.9527,5,Low
1165.9,36.1388,-117.9527,6,Low
1165.9,36.1388,-117.9527,7,Low
1165.9,36.1388,-117.9527,8,Low
1165.9,36.1388,-117.9527,9,Low
1165.9,36.1388,-117.9527,10,Low
1165.9,36.1388,-117.9527,11,Low
1165.9,36.1388,-117.9527,12,Low
80.8,40.1622,-122.2202,1,Low
80.8,40.1622,-122.2202,2,Low
80.8,40.1622,-122.2202,3,Low
80.8,40.1622,-122.2202,4,Low
80.8,40.1622,-122.2202,5,Low
80.8,40.1622,-122.2202,6,Low
80.8,40.1622,-122.2202,7,Low
80.8,40.1622,-122.2202,8,Low
80.8,40.1622,-122.2202,9,Low
80.8,40.1622,-122.2202,10,Low
80.8,40.1622,-122.2202,11,Low
80.8,40.1622,-122.2202,12,Low
80.8,40.1622,-122.2202,1,Low
80.8,40.1622,-122.2202,2,Low
80.8,40.1622,-122.2202,3,Low
80.8,40.1622,-122.2202,4,Low
80.8,40.1622,-122.2202,5,Low
80.8,40.1622,-122.2202,6,Low
80.8,40.1622,-122.2202,7,Low
80.8,40.1622,-122.2202,8,Low
80.8,40.1622,-122.2202,9,Low
80.8,40.1622,-122.2202,10,Low
80.8,40.1622,-122.2202,11,Low
80.8,40.1622,-122.2202,12,Low
107.6,40.1519,-122.2536,1,Low
107.6,40.1519,-122.2536,2,Low
107.6,40.1519,-122.2536,3,Low
107.6,40.1519,-122.2536,4,Low
107.6,40.1519,-122.2536,5,Low
107.6,40.1519,-122.2536,6,Low
107.6,40.1519,-122.2536,7,Low
107.6,40.1519,-122.2536,8,Low
107.6,40.1519,-122.2536,9,Low
107.6,40.1519,-122.2536,10,Low
107.6,40.1519,-122.2536,11,Low
107.6,40.1519,-122.2536,12,Low
107.6,40.1519,-122.2536,1,Low
107.6,40.1519,-122.2536,2,Low
107.6,40.1519,-122.2536,3,Low
107.6,40.1519,-122.2536,4,Low
107.6,40.1519,-122.2536,5,Low
107.6,40.1519,-122.2536,6,Low
107.6,40.1519,-122.2536,7,Low
107.6,40.1519,-122.2536,8,Low
107.6,40.1519,-122.2536,9,Low
107.6,40.1519,-122.2536,10,Low
107.6,40.1519,-122.2536,11,Low
107.6,40.1519,-122.2536,12,Low
107.6,40.1519,-122.2536,1,Low
107.6,40.1519,-122.2536,2,Low
107.6,40.1519,-122.2536,3,Low
107.6,40.1519,-122.2536,4,Low
107.6,40.1519,-122.2536,5,Low
107.6,40.1519,-122.2536,6,Low
107.6,40.1519,-122.2536,7,Low
107.6,40.1519,-122.2536,8,Low
107.6,40.1519,-122.2536,9,Low
107.6,40.1519,-122.2536,10,Low
107.6,40.1519,-122.2536,11,Low
107.6,40.1519,-122.2536,12,Low
107.6,40.1519,-122.2536,1,Low
107.6,40.1519,-122.2536,2,Low
107.6,40.1519,-122.2536,3,Low
107.6,40.1519,-122.2536,4,Low
107.6,40.1519,-122.2536,5,Low
107.6,40.1519,-122.2536,6,Low
107.6,40.1519,-122.2536,7,Low
153,40.5194,-122.2988,1,Low
153,40.5194,-122.2988,2,Low
153,40.5194,-122.2988,3,Low
153,40.5194,-122.2988,4,Low
153,40.5194,-122.2988,5,Low
153,40.5194,-122.2988,6,Low
153,40.5194,-122.2988,7,Low
153,40.5194,-122.2988,8,Low
153,40.5194,-122.2988,9,Low
153,40.5194,-122.2988,10,Low
153,40.5194,-122.2988,11,Low
153,40.5194,-122.2988,12,Low
3.7,37.9994,-121.3177,1,Low
3.7,37.9994,-121.3177,2,Low
3.7,37.9994,-121.3177,3,Low
3.7,37.9994,-121.3177,4,Low
3.7,37.9994,-121.3177,5,Low
3.7,37.9994,-121.3177,6,Low
3.7,37.9994,-121.3177,7,Low
3.7,37.9994,-121.3177,8,Low
3.7,37.9994,-121.3177,9,Low
3.7,37.9994,-121.3177,10,Low
3.7,37.9994,-121.3177,11,Low
3.7,37.9994,-121.3177,12,Low
3.7,37.9994,-121.3177,1,Low
3.7,37.9994,-121.3177,2,Low
3.7,37.9994,-121.3177,3,Low
3.7,37.9994,-121.3177,4,Low
3.7,37.9994,-121.3177,5,Low
3.7,37.9994,-121.3177,6,Low
3.7,37.9994,-121.3177,7,Low
3.7,37.9994,-121.3177,8,Low
3.7,37.9994,-121.3177,9,Low
3.7,37.9994,-121.3177,10,Low
3.7,37.9994,-121.3177,11,Low
3.7,37.9994,-121.3177,12,Low
3.7,37.9994,-121.3177,1,Low
3.7,37.9994,-121.3177,2,Low
3.7,37.9994,-121.3177,3,Low
3.7,37.9994,-121.3177,4,Low
3.7,37.9994,-121.3177,5,Low
3.7,37.9994,-121.3177,6,Low
3.7,37.9994,-121.3177,7,Low
3.7,37.9994,-121.3177,8,Low
3.7,37.9994,-121.3177,9,Low
3.7,37.9994,-121.3177,10,Low
3.7,37.9994,-121.3177,11,Low
3.7,37.9994,-121.3177,12,Low
3.7,37.9994,-121.3177,1,Low
3.7,37.9994,-121.3177,2,Low
3.7,37.9994,-121.3177,3,Low
3.7,37.9994,-121.3177,4,Low
3.7,37.9994,-121.3177,5,Low
3.7,37.9994,-121.3177,6,Low
3.7,37.9994,-121.3177,7,Low
1094.2,41.3206,-122.3081,1,High
1094.2,41.3206,-122.3081,2,High
1094.2,41.3206,-122.3081,3,High
1094.2,41.3206,-122.3081,4,High
1094.2,41.3206,-122.3081,5,Low
1094.2,41.3206,-122.3081,6,Low
1094.2,41.3206,-122.3081,7,Low
1094.2,41.3206,-122.3081,8,Low
1094.2,41.3206,-122.3081,9,Low
1094.2,41.3206,-122.3081,10,Low
1094.2,41.3206,-122.3081,11,High
1094.2,41.3206,-122.3081,12,High
1094.2,41.3206,-122.3081,1,High
1094.2,41.3206,-122.3081,2,High
1094.2,41.3206,-122.3081,3,High
1094.2,41.3206,-122.3081,4,High
1094.2,41.3206,-122.3081,5,Low
1094.2,41.3206,-122.3081,6,Low
1094.2,41.3206,-122.3081,7,Low
1094.2,41.3206,-122.3081,8,Low
1094.2,41.3206,-122.3081,9,Low
1094.2,41.3206,-122.3081,10,Low
1094.2,41.3206,-122.3081,11,High
1094.2,41.3206,-122.3081,12,High
1094.2,41.3206,-122.3081,1,High
1094.2,41.3206,-122.3081,2,High
1094.2,41.3206,-122.3081,3,High
1094.2,41.3206,-122.3081,4,High
1094.2,41.3206,-122.3081,5,Low
1094.2,41.3206,-122.3081,6,Low
1094.2,41.3206,-122.3081,7,Low
1094.2,41.3206,-122.3081,8,Low
1094.2,41.3206,-122.3081,9,Low
1094.2,41.3206,-122.3081,10,Low
1094.2,41.3206,-122.3081,11,Low
1094.2,41.3206,-122.3081,12,High
1094.2,41.3206,-122.3081,1,High
1094.2,41.3206,-122.3081,2,High
1094.2,41.3206,-122.3081,3,High
1094.2,41.3206,-122.3081,4,Low
1094.2,41.3206,-122.3081,5,Low
1094.2,41.3206,-122.3081,6,Low
1094.2,41.3206,-122.3081,7,Low
182.9,33.1211,-117.0883,1,Low
182.9,33.1211,-117.0883,2,Low
182.9,33.1211,-117.0883,3,Low
182.9,33.1211,-117.0883,4,Low
182.9,33.1211,-117.0883,5,Low
182.9,33.1211,-117.0883,6,Low
182.9,33.1211,-117.0883,7,Low
182.9,33.1211,-117.0883,8,Low
182.9,33.1211,-117.0883,9,Low
182.9,33.1211,-117.0883,10,Low
182.9,33.1211,-117.0883,11,Low
182.9,33.1211,-117.0883,12,Low
182.9,33.1211,-117.0883,1,Low
182.9,33.1211,-117.0883,2,Low
182.9,33.1211,-117.0883,3,Low
182.9,33.1211,-117.0883,4,Low
182.9,33.1211,-117.0883,5,Low
182.9,33.1211,-117.0883,6,Low
182.9,33.1211,-117.0883,7,Low
182.9,33.1211,-117.0883,8,Low
182.9,33.1211,-117.0883,9,Low
182.9,33.1211,-117.0883,10,Low
182.9,33.1211,-117.0883,11,Low
182.9,33.1211,-117.0883,12,Low
182.9,33.1211,-117.0883,1,Low
182.9,33.1211,-117.0883,2,Low
182.9,33.1211,-117.0883,3,Low
182.9,33.1211,-117.0883,4,Low
182.9,33.1211,-117.0883,5,Low
182.9,33.1211,-117.0883,6,Low
182.9,33.1211,-117.0883,7,Low
182.9,33.1211,-117.0883,8,Low
182.9,33.1211,-117.0883,9,Low
182.9,33.1211,-117.0883,10,Low
182.9,33.1211,-117.0883,11,Low
182.9,33.1211,-117.0883,12,Low
182.9,33.1211,-117.0883,1,Low
182.9,33.121,-117.09,2,Low
182.9,33.121,-117.09,3,Low
182.9,33.121,-117.09,4,Low
182.9,33.121,-117.09,5,Low
182.9,33.121,-117.09,6,Low
182.9,33.121,-117.09,7,Low
27.4,33.8016,-118.3411,1,Low
27.4,33.8016,-118.3411,2,Low
27.4,33.8016,-118.3411,3,Low
27.4,33.8016,-118.3411,4,Low
27.4,33.8016,-118.3411,5,Low
27.4,33.8016,-118.3411,6,Low
27.4,33.8016,-118.3411,7,Low
27.4,33.8016,-118.3411,8,Low
27.4,33.8016,-118.3411,9,Low
27.4,33.8016,-118.3411,10,Low
27.4,33.8016,-118.3411,11,Low
27.4,33.8016,-118.3411,12,Low
27.4,33.8016,-118.3411,1,Low
27.4,33.8016,-118.3411,2,Low
27.4,33.8016,-118.3411,3,Low
27.4,33.8016,-118.3419,4,Low
27.4,33.8016,-118.3419,5,Low
27.4,33.8016,-118.3419,6,Low
27.4,33.8016,-118.3419,7,Low
27.4,33.8016,-118.3419,8,Low
27.4,33.8016,-118.3419,9,Low
27.4,33.8016,-118.3419,10,Low
27.4,33.8016,-118.3419,11,Low
27.4,33.8016,-118.3419,12,Low
27.4,33.8016,-118.3419,1,Low
27.4,33.8016,-118.3419,2,Low
27.4,33.8016,-118.3419,3,Low
27.4,33.8016,-118.3419,4,Low
27.4,33.8016,-118.3419,5,Low
27.4,33.8016,-118.3419,6,Low
27.4,33.8016,-118.3419,7,Low
27.4,33.8016,-118.3419,8,Low
27.4,33.8016,-118.3419,9,Low
27.4,33.8016,-118.3419,10,Low
27.4,33.8016,-118.3419,11,Low
27.4,33.8016,-118.3419,12,Low
27.4,33.8016,-118.3419,1,Low
27.4,33.8016,-118.3419,2,Low
27.4,33.8016,-118.3419,3,Low
27.4,33.8016,-118.3419,4,Low
27.4,33.8016,-118.3419,5,Low
27.4,33.8016,-118.3419,6,Low
27.4,33.8016,-118.3419,7,Low
661.4,37.8792,-121.9303,1,Low
661.4,37.8792,-121.9303,2,High
661.4,37.8792,-121.9303,3,Low
661.4,37.8792,-121.9303,4,Low
661.4,37.8792,-121.9303,5,Low
661.4,37.8792,-121.9303,6,Low
661.4,37.8792,-121.9303,7,Low
661.4,37.8792,-121.9303,8,Low
661.4,37.8792,-121.9303,9,Low
661.4,37.8792,-121.9303,10,Low
661.4,37.8792,-121.9303,11,Low
661.4,37.8792,-121.9303,12,Low
661.4,37.8792,-121.9303,1,Low
661.4,37.8792,-121.9303,2,Low
661.4,37.8792,-121.9303,3,Low
661.4,37.8792,-121.9303,4,Low
661.4,37.8792,-121.9303,5,Low
661.4,37.8792,-121.9303,6,Low
661.4,37.8792,-121.9303,7,Low
661.4,37.8792,-121.9303,8,Low
661.4,37.8792,-121.9303,9,Low
661.4,37.8792,-121.9303,10,Low
661.4,37.8792,-121.9303,11,Low
661.4,37.8792,-121.9303,12,Low
661.4,37.8792,-121.9303,1,Low
661.4,37.8792,-121.9303,2,Low
661.4,37.8792,-121.9303,3,Low
661.4,37.8792,-121.9303,4,Low
661.4,37.8792,-121.9303,5,Low
661.4,37.8792,-121.9303,6,Low
661.4,37.8792,-121.9303,7,Low
661.4,37.8792,-121.9303,8,Low
661.4,37.8792,-121.9303,9,Low
661.4,37.8792,-121.9303,10,Low
661.4,37.8792,-121.9303,11,Low
661.4,37.8792,-121.9303,12,Low
661.4,37.8792,-121.9303,1,Low
661.4,37.8792,-121.9303,2,Low
661.4,37.8792,-121.9303,3,Low
661.4,37.8792,-121.9303,4,Low
661.4,37.8792,-121.9303,5,Low
661.4,37.8792,-121.9303,6,Low
661.4,37.8792,-121.9303,7,Low
7.6,37.4436,-122.1403,1,Low
7.6,37.4436,-122.1403,2,Low
7.6,37.4436,-122.1403,3,Low
7.6,37.4436,-122.1403,4,Low
7.6,37.4436,-122.1403,6,Low
7.6,37.4436,-122.1403,7,Low
7.6,37.4436,-122.1403,8,Low
7.6,37.4436,-122.1403,9,Low
7.6,37.4436,-122.1403,10,Low
7.6,37.4436,-122.1403,11,Low
7.6,37.4436,-122.1403,12,Low
7.6,37.4436,-122.1403,1,Low
7.6,37.4436,-122.1403,2,Low
7.6,37.4436,-122.1403,3,Low
7.6,37.4436,-122.1403,4,Low
7.6,37.4436,-122.1402,5,Low
7.6,37.4436,-122.1402,6,Low
7.6,37.4436,-122.1402,7,Low
7.6,37.4436,-122.1402,8,Low
7.6,37.4436,-122.1402,9,Low
7.6,37.4436,-122.1402,10,Low
7.6,37.4436,-122.1402,11,Low
7.6,37.4436,-122.1402,12,Low
7.6,37.4436,-122.1402,1,Low
7.6,37.4436,-122.1402,2,Low
7.6,37.4436,-122.1402,3,Low
7.6,37.4436,-122.1402,4,Low
7.6,37.4436,-122.1402,5,Low
7.6,37.4436,-122.1402,6,Low
7.6,37.4436,-122.1402,7,Low
7.6,37.4436,-122.1402,8,Low
7.6,37.4436,-122.1402,9,Low
7.6,37.4436,-122.1402,10,Low
7.6,37.4436,-122.1402,11,Low
7.6,37.4436,-122.1402,12,Low
7.6,37.4436,-122.1402,1,Low
7.6,37.4436,-122.1402,2,Low
7.6,37.4436,-122.1402,3,Low
7.6,37.4436,-122.1402,4,Low
7.6,37.4436,-122.1402,5,Low
7.6,37.4436,-122.1402,6,Low
7.6,37.4436,-122.1402,7,Low
149,35.4344,-119.0542,1,Low
149,35.4344,-119.0542,2,Low
149,35.4344,-119.0542,3,Low
149,35.4344,-119.0542,4,Low
149,35.4344,-119.0542,5,Low
149,35.4344,-119.0542,6,Low
149,35.4344,-119.0542,7,Low
149,35.4344,-119.0542,8,Low
149,35.4344,-119.0542,9,Low
149,35.4344,-119.0542,10,Low
149,35.4344,-119.0542,11,Low
149,35.4344,-119.0542,12,Low
149,35.4344,-119.0542,1,Low
149,35.4344,-119.0542,2,Low
149,35.4344,-119.0542,3,Low
149,35.4344,-119.0542,4,Low
149,35.4344,-119.0542,5,Low
149,35.4344,-119.0542,6,Low
149,35.4344,-119.0542,7,Low
149,35.4344,-119.0542,8,Low
149,35.4344,-119.0542,9,Low
149,35.4344,-119.0542,10,Low
149,35.4344,-119.0542,11,Low
149,35.4344,-119.0542,12,Low
149,35.4344,-119.0542,1,Low
149,35.4344,-119.0542,2,Low
149,35.4344,-119.0542,3,Low
149,35.4344,-119.0542,4,Low
149,35.4344,-119.0542,5,Low
149,35.4344,-119.0542,6,Low
149,35.4344,-119.0542,7,Low
149,35.4344,-119.0542,8,Low
149,35.4344,-119.0542,9,Low
149,35.4344,-119.0542,10,Low
149,35.4344,-119.0542,11,Low
149,35.4344,-119.0542,12,Low
149,35.4344,-119.0542,1,Low
149,35.4344,-119.0542,2,Low
149,35.4344,-119.0542,3,Low
149,35.4344,-119.0542,4,Low
149,35.4344,-119.0542,5,Low
149,35.4344,-119.0542,6,Low
149,35.4344,-119.0542,7,Low
101.5,36.78,-119.7194,1,Low
101.5,36.78,-119.7194,2,Low
101.5,36.78,-119.7194,3,Low
101.5,36.78,-119.7194,4,Low
101.5,36.78,-119.7194,5,Low
101.5,36.78,-119.7194,6,Low
101.5,36.78,-119.7194,7,Low
101.5,36.78,-119.7194,8,Low
101.5,36.78,-119.7194,9,Low
101.5,36.78,-119.7194,10,Low
101.5,36.78,-119.7194,11,Low
101.5,36.78,-119.7194,12,Low
101.5,36.78,-119.7194,1,Low
101.5,36.78,-119.7194,2,Low
101.5,36.78,-119.7194,3,Low
101.5,36.78,-119.7194,4,Low
101.5,36.78,-119.7194,5,Low
101.5,36.78,-119.7194,6,Low
101.5,36.78,-119.7194,7,Low
101.5,36.78,-119.7194,8,Low
101.5,36.78,-119.7194,9,Low
101.5,36.78,-119.7194,10,Low
101.5,36.78,-119.7194,11,Low
101.5,36.78,-119.7194,12,Low
101.5,36.78,-119.7194,1,Low
101.5,36.78,-119.7194,2,Low
101.5,36.78,-119.7194,3,Low
101.5,36.78,-119.7194,4,Low
101.5,36.78,-119.7194,5,Low
101.5,36.78,-119.7194,6,Low
101.5,36.78,-119.7194,7,Low
101.5,36.78,-119.7194,8,Low
101.5,36.78,-119.7194,9,Low
101.5,36.78,-119.7194,10,Low
101.5,36.78,-119.7194,11,Low
101.5,36.78,-119.7194,12,Low
101.5,36.78,-119.7194,1,Low
101.5,36.78,-119.7194,2,Low
101.5,36.78,-119.7194,3,Low
101.5,36.78,-119.7194,4,Low
101.5,36.78,-119.7194,5,Low
101.5,36.78,-119.7194,6,Low
101.5,36.78,-119.7194,7,Low
143.3,35.4186,-119.0508,1,Low
143.3,35.4186,-119.0508,2,Low
143.3,35.4186,-119.0508,3,Low
143.3,35.4186,-119.0508,4,Low
143.3,35.4186,-119.0508,5,Low
143.3,35.4186,-119.0508,6,Low
143.3,35.4186,-119.0508,7,Low
143.3,35.4186,-119.0508,8,Low
143.3,35.4186,-119.0508,9,Low
143.3,35.4186,-119.0508,10,Low
143.3,35.4186,-119.0508,11,Low
143.3,35.4186,-119.0508,12,Low
143.3,35.4186,-119.0508,1,Low
143.3,35.4186,-119.0508,2,Low
143.3,35.4186,-119.0508,3,Low
143.3,35.4186,-119.0508,4,Low
143.3,35.4186,-119.0508,5,Low
143.3,35.4186,-119.0508,6,Low
143.3,35.4186,-119.0508,7,Low
143.3,35.4186,-119.0508,8,Low
143.3,35.4186,-119.0508,9,Low
143.3,35.4186,-119.0508,10,Low
143.3,35.4186,-119.0508,11,Low
143.3,35.4186,-119.0508,12,Low
143.3,35.4186,-119.0508,1,Low
143.3,35.4186,-119.0508,2,Low
143.3,35.4186,-119.0508,3,Low
143.3,35.4186,-119.0508,4,Low
143.3,35.4186,-119.0508,5,Low
143.3,35.4186,-119.0508,6,Low
143.3,35.4186,-119.0508,7,Low
143.3,35.4186,-119.0508,8,Low
143.3,35.4186,-119.0508,9,Low
143.3,35.4186,-119.0508,10,Low
143.3,35.4186,-119.0508,11,Low
143.3,35.4186,-119.0508,12,Low
143.3,35.4186,-119.0508,1,Low
143.3,35.4186,-119.0508,2,Low
143.3,35.4186,-119.0508,3,Low
143.3,35.4186,-119.0508,4,Low
143.3,35.4186,-119.0508,5,Low
143.3,35.4186,-119.0508,6,Low
143.3,35.4186,-119.0508,7,Low
100,36.7525,-119.7017,1,Low
100,36.7525,-119.7017,2,Low
100,36.7525,-119.7017,3,Low
100,36.7525,-119.7017,4,Low
100,36.7525,-119.7017,5,Low
100,36.7525,-119.7017,6,Low
100,36.7525,-119.7017,7,Low
100,36.7525,-119.7017,8,Low
100,36.7525,-119.7017,9,Low
100,36.7525,-119.7017,10,Low
100,36.7525,-119.7017,11,Low
100,36.7525,-119.7017,12,Low
100,36.7525,-119.7017,1,Low
100,36.7525,-119.7017,2,Low
100,36.7525,-119.7017,3,Low
100,36.7525,-119.7017,4,Low
100,36.7525,-119.7017,5,Low
100,36.7525,-119.7017,6,Low
100,36.7525,-119.7017,7,Low
100,36.7525,-119.7017,8,Low
100,36.7525,-119.7017,9,Low
100,36.7525,-119.7017,10,Low
100,36.7525,-119.7017,11,Low
100,36.7525,-119.7017,12,Low
100,36.7525,-119.7017,1,Low
100,36.7525,-119.7017,2,Low
100,36.7525,-119.7017,3,Low
100,36.7525,-119.7017,4,Low
100,36.7525,-119.7017,5,Low
100,36.7525,-119.7017,6,Low
100,36.7525,-119.7017,7,Low
100,36.7525,-119.7017,8,Low
100,36.7525,-119.7017,9,Low
100,36.7525,-119.7017,10,Low
100,36.7525,-119.7017,11,Low
100,36.7525,-119.7017,12,Low
100,36.7525,-119.7017,1,Low
100,36.7525,-119.7017,2,Low
100,36.7525,-119.7017,3,Low
100,36.7525,-119.7017,4,Low
100,36.7525,-119.7017,5,Low
103,36.7672,-119.7092,6,Low
103,36.7672,-119.7092,7,Low
524.3,36.9092,-119.0883,1,Low
524.3,36.9092,-119.0883,2,Low
524.3,36.9092,-119.0883,3,Low
524.3,36.9092,-119.0883,4,Low
524.3,36.9092,-119.0883,5,Low
524.3,36.9092,-119.0883,6,Low
524.3,36.9092,-119.0883,7,Low
524.3,36.9092,-119.0883,8,Low
524.3,36.9092,-119.0883,9,Low
524.3,36.9092,-119.0883,10,Low
524.3,36.9092,-119.0883,11,Low
524.3,36.9092,-119.0883,12,Low
524.3,36.9092,-119.0883,1,Low
524.3,36.9092,-119.0883,2,Low
524.3,36.9092,-119.0883,3,Low
524.3,36.9092,-119.0883,4,Low
524.3,36.9092,-119.0883,5,Low
524.3,36.9092,-119.0883,6,Low
524.3,36.9092,-119.0883,7,Low
524.3,36.9092,-119.0883,8,Low
524.3,36.9092,-119.0883,9,Low
524.3,36.9092,-119.0883,10,Low
524.3,36.9092,-119.0883,11,Low
524.3,36.9092,-119.0883,12,Low
524.3,36.9092,-119.0883,1,Low
524.3,36.9092,-119.0883,2,Low
524.3,36.9092,-119.0883,3,Low
524.3,36.9092,-119.0883,4,Low
524.3,36.9092,-119.0883,5,Low
524.3,36.9092,-119.0883,6,Low
524.3,36.9092,-119.0883,7,Low
524.3,36.9092,-119.0883,8,Low
524.3,36.9092,-119.0883,9,Low
524.3,36.9092,-119.0883,10,Low
524.3,36.9092,-119.0883,11,Low
524.3,36.9092,-119.0883,12,Low
524.3,36.9092,-119.0883,1,Low
524.3,36.9092,-119.0883,2,Low
524.3,36.9092,-119.0883,3,Low
524.3,36.9092,-119.0883,4,Low
524.3,36.9092,-119.0883,5,Low
528.8,36.9092,-119.0883,6,Low
528.8,36.9092,-119.0883,7,Low
826,39.8717,-121.6108,1,Low
826,39.8717,-121.6108,2,Low
826,39.8717,-121.6108,3,Low
826,39.8717,-121.6108,4,Low
826,39.8717,-121.6108,5,Low
826,39.8717,-121.6108,6,Low
826,39.8717,-121.6108,7,Low
826,39.8717,-121.6108,8,Low
826,39.8717,-121.6108,9,Low
826,39.8717,-121.6108,10,Low
826,39.8717,-121.6108,11,Low
826,39.8717,-121.6108,12,Low
826,39.8716,-121.6108,1,Low
826,39.8716,-121.6108,2,Low
826,39.8716,-121.6108,3,Low
826,39.8716,-121.6108,4,Low
826,39.8716,-121.6108,5,Low
826,39.8716,-121.6108,6,Low
826,39.8716,-121.6108,7,Low
826,39.8716,-121.6108,8,Low
826,39.8716,-121.6108,9,Low
826,39.8716,-121.6108,10,Low
826,39.8716,-121.6108,11,Low
826,39.8716,-121.6108,12,Low
826,39.8716,-121.6108,1,Low
826,39.8716,-121.6108,2,Low
826,39.8716,-121.6108,3,Low
826,39.8716,-121.6108,4,Low
826,39.8716,-121.6108,5,Low
826,39.8716,-121.6108,6,Low
826,39.8716,-121.6108,7,Low
1179.6,37.9613,-119.783,1,High
1179.6,37.9613,-119.783,2,High
1179.6,37.9613,-119.783,3,Low
1179.6,37.9613,-119.783,4,High
1179.6,37.9613,-119.783,5,High
1179.6,37.9613,-119.783,6,Low
1179.6,37.9613,-119.783,7,Low
1179.6,37.9613,-119.783,8,Low
1179.6,37.9613,-119.783,9,Low
1179.6,37.9613,-119.783,10,Low
1179.6,37.9613,-119.783,11,High
1179.6,37.9613,-119.783,12,Low
1179.6,37.9613,-119.783,1,Low
1179.6,37.9613,-119.783,2,Low
1179.6,37.9613,-119.783,3,Low
1179.6,37.9613,-119.783,4,Low
1179.6,37.9613,-119.783,5,Low
1179.6,37.9613,-119.783,6,Low
1179.6,37.9613,-119.783,7,Low
1179.6,37.9613,-119.783,8,Low
1179.6,37.9613,-119.783,9,Low
1179.6,37.9613,-119.783,10,Low
1179.6,37.9613,-119.783,11,Low
1179.6,37.9613,-119.783,12,High
1179.6,37.9613,-119.783,1,Low
1179.6,37.9613,-119.783,2,High
1179.6,37.9613,-119.783,3,High
1179.6,37.9613,-119.783,4,High
1179.6,37.9613,-119.783,5,Low
1179.6,37.9613,-119.783,6,Low
1179.6,37.9613,-119.783,7,Low
1691.6,33.378,-116.84,1,High
1691.6,33.378,-116.84,2,High
1691.6,33.378,-116.84,3,High
1691.6,33.378,-116.84,4,High
